#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0042130	Negative regulation of T cell proliferation	8	75	1.83	1.24e-10	9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000412237,9606.ENSP00000497102	CD80,HAVCR2,CD86,FOXP3,CD274,PDCD1LG2,IL10,CTLA4
GO:2000514	Regulation of CD4-positive, alpha-beta T cell activation	8	77	1.82	1.46e-10	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000370989	IL2,IFNG,CD80,CD28,CD86,FOXP3,CD83,CD274
GO:0048518	Positive regulation of biological process	29	6207	0.47	1.57e-10	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000229729,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,SLC44A4,CD80,ICAM1,CD27,HAVCR2,ICOS,CD276,CD28,CD86,PDCD1,CD2,CD58,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,CD8A,TNF,IL10,TIGIT,CTLA4,B2M
GO:0031295	T cell costimulation	7	42	2.02	2.16e-10	9606.ENSP00000264246,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000370989,9606.ENSP00000380855	CD80,ICOS,CD28,CD86,CD40LG,CD274,PDCD1LG2
GO:0008284	Positive regulation of cell population proliferation	15	945	1.0	5.90e-10	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237	IL2,IFNG,CD80,HAVCR2,CD276,CD28,CD86,CD40LG,CD40,FOXP3,TNFRSF4,CD274,PDCD1LG2,TNF,IL10
GO:0002703	Regulation of leukocyte mediated immunity	10	239	1.42	6.64e-10	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	LAG3,IL2,ICAM1,HAVCR2,CD28,CD40,FOXP3,TNF,IL10,B2M
GO:0002449	Lymphocyte mediated immunity	9	159	1.56	7.09e-10	9606.ENSP00000203629,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000497910	LAG3,ICAM1,CD27,CD2,CD40LG,CD40,FOXP3,CD8A,B2M
GO:0042127	Regulation of cell population proliferation	18	1669	0.84	8.22e-10	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000478699,9606.ENSP00000497102,9606.ENSP00000497910	IL2,IFNG,CD80,HAVCR2,CD276,CD28,CD86,CD40LG,CD40,FOXP3,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,TNFRSF9,CTLA4,B2M
GO:0002706	Regulation of lymphocyte mediated immunity	9	176	1.51	1.65e-09	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	LAG3,IL2,HAVCR2,CD28,CD40,FOXP3,TNF,IL10,B2M
GO:0007166	Cell surface receptor signaling pathway	19	2040	0.77	1.78e-09	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,CD80,CD27,CD276,CD28,CD86,CD2,CD40LG,CD40,FOXP3,TNFRSF4,CD274,PDCD1LG2,CD8A,TNF,CTLA4
GO:0044419	Biological process involved in interspecies interaction between organisms	17	1490	0.86	1.83e-09	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,LAG3,IFNG,CD80,ICAM1,HAVCR2,CD86,CD2,CD58,CD40,FOXP3,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0002824	Positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	8	110	1.66	1.84e-09	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000398698,9606.ENSP00000497910	CD4,IL2,CD28,CD40,FOXP3,CD274,TNF,B2M
GO:0032653	Regulation of interleukin-10 production	7	60	1.87	1.87e-09	9606.ENSP00000324890,9606.ENSP00000359663,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000419085	CD28,CD40LG,FOXP3,CD83,CD274,PDCD1LG2,TIGIT
GO:0002521	Leukocyte differentiation	11	396	1.25	2.85e-09	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000359663,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,IL2,IFNG,CD28,CD40LG,FOXP3,CD83,CD8A,TNF,IL10,B2M
GO:0001818	Negative regulation of cytokine production	10	284	1.35	2.98e-09	9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085	LAG3,IFNG,HAVCR2,FOXP3,CD83,CD274,PDCD1LG2,TNF,IL10,TIGIT
GO:0048584	Positive regulation of response to stimulus	19	2131	0.75	3.47e-09	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,CD80,ICAM1,CD27,HAVCR2,CD276,CD28,CD86,CD40,FOXP3,CD274,CD8A,TNF,IL10,CTLA4,B2M
GO:0008285	Negative regulation of cell population proliferation	13	713	1.06	4.26e-09	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000478699,9606.ENSP00000497102,9606.ENSP00000497910	IL2,IFNG,CD80,HAVCR2,CD86,FOXP3,CD274,PDCD1LG2,TNF,IL10,TNFRSF9,CTLA4,B2M
GO:0045621	Positive regulation of lymphocyte differentiation	8	129	1.6	5.59e-09	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000412237	IL2,IFNG,CD80,CD27,CD86,FOXP3,CD83,IL10
GO:0032673	Regulation of interleukin-4 production	6	34	2.05	6.07e-09	9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000365380,9606.ENSP00000368450	HAVCR2,CD28,CD86,CD40LG,FOXP3,CD83
GO:0045589	Regulation of regulatory T cell differentiation	6	34	2.05	6.07e-09	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000497102	LAG3,IL2,IFNG,CD28,FOXP3,CTLA4
GO:0002520	Immune system development	13	749	1.04	7.34e-09	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000359663,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,IL2,IFNG,HAVCR2,ICOS,CD28,CD40LG,FOXP3,CD83,CD8A,TNF,IL10,B2M
GO:2000026	Regulation of multicellular organismal development	16	1389	0.86	7.57e-09	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,CD80,CD27,CD28,CD86,CD2,CD40,FOXP3,CD83,TNF,IL10,CTLA4,B2M
GO:0050864	Regulation of B cell activation	8	140	1.56	9.73e-09	9606.ENSP00000226730,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000412237,9606.ENSP00000497102	IL2,CD27,CD28,CD40,FOXP3,TNFRSF4,IL10,CTLA4
GO:2000516	Positive regulation of CD4-positive, alpha-beta T cell activation	6	41	1.97	1.57e-08	9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000368450	IFNG,CD80,CD28,CD86,FOXP3,CD83
GO:0051241	Negative regulation of multicellular organismal process	14	1035	0.93	2.53e-08	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000335062,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000497102,9606.ENSP00000497910	LAG3,IL2,IFNG,HAVCR2,PDCD1,FOXP3,CD83,CD274,PDCD1LG2,TNF,IL10,TIGIT,CTLA4,B2M
GO:0048522	Positive regulation of cellular process	26	5584	0.47	3.49e-08	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000229729,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,SLC44A4,CD80,ICAM1,CD27,HAVCR2,ICOS,CD276,CD28,CD86,PDCD1,CD2,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,CTLA4,B2M
GO:0051707	Response to other organism	15	1328	0.86	5.08e-08	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,LAG3,IFNG,CD80,HAVCR2,CD86,CD2,CD58,CD40,FOXP3,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0002639	Positive regulation of immunoglobulin production	6	53	1.86	6.18e-08	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000412237	IL2,CD28,CD86,CD40,TNFRSF4,IL10
GO:0030098	Lymphocyte differentiation	9	279	1.31	6.47e-08	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000359663,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000386559,9606.ENSP00000412237,9606.ENSP00000497910	CD4,IL2,CD28,CD40LG,FOXP3,CD83,CD8A,IL10,B2M
GO:0043370	Regulation of CD4-positive, alpha-beta T cell differentiation	6	54	1.85	6.73e-08	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000368450	IL2,IFNG,CD80,CD86,FOXP3,CD83
GO:0071222	Cellular response to lipopolysaccharide	8	195	1.42	1.09e-07	9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD80,HAVCR2,CD86,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0002708	Positive regulation of lymphocyte mediated immunity	7	116	1.58	1.10e-07	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000497910	LAG3,IL2,CD28,CD40,FOXP3,TNF,B2M
GO:0045582	Positive regulation of T cell differentiation	7	116	1.58	1.10e-07	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000368450	IL2,IFNG,CD80,CD27,CD86,FOXP3,CD83
GO:0002889	Regulation of immunoglobulin mediated immune response	6	64	1.78	1.64e-07	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	IL2,CD28,CD40,FOXP3,TNF,IL10
GO:0032496	Response to lipopolysaccharide	9	314	1.26	1.64e-07	9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD80,HAVCR2,CD86,FOXP3,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0046651	Lymphocyte proliferation	7	124	1.55	1.64e-07	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000412237	IL2,CD28,CD40LG,CD40,FOXP3,TNFRSF4,IL10
GO:0032753	Positive regulation of interleukin-4 production	5	27	2.07	1.92e-07	9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000365380	HAVCR2,CD28,CD86,CD40LG,FOXP3
GO:0002702	Positive regulation of production of molecular mediator of immune response	7	135	1.52	2.72e-07	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000412237,9606.ENSP00000497910	IL2,CD28,CD86,CD40,TNFRSF4,IL10,B2M
GO:0043372	Positive regulation of CD4-positive, alpha-beta T cell differentiation	5	33	1.98	4.35e-07	9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000368450	IFNG,CD80,CD86,FOXP3,CD83
GO:0045595	Regulation of cell differentiation	15	1582	0.78	4.41e-07	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,CD80,CD27,CD28,CD86,CD2,FOXP3,CD83,TNF,IL10,CTLA4,B2M
GO:0051716	Cellular response to stimulus	26	6357	0.41	5.96e-07	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000228434,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,CD69,IFNG,CD80,ICAM1,CD27,HAVCR2,CD276,CD28,CD86,CD2,CD58,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,CD8A,TNF,IL10,CTLA4,B2M
GO:0032743	Positive regulation of interleukin-2 production	5	36	1.95	6.27e-07	9606.ENSP00000011653,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000368450	CD4,CD80,CD28,CD86,CD83
GO:0045191	Regulation of isotype switching	5	38	1.92	7.90e-07	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000412237	IL2,CD28,CD40,FOXP3,IL10
GO:0050896	Response to stimulus	28	7835	0.36	8.27e-07	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000228434,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,CD69,IFNG,CD80,ICAM1,CD27,HAVCR2,ICOS,CD276,CD28,CD86,PDCD1,CD2,CD58,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,CD8A,TNF,IL10,CTLA4,B2M
GO:0006952	Defense response	14	1394	0.8	8.61e-07	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,LAG3,IFNG,HAVCR2,CD2,CD58,CD40LG,CD40,FOXP3,CD83,TNFRSF4,TNF,IL10,B2M
GO:0032733	Positive regulation of interleukin-10 production	5	40	1.9	9.77e-07	9606.ENSP00000324890,9606.ENSP00000359663,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000419085	CD28,CD40LG,CD83,CD274,TIGIT
GO:0050871	Positive regulation of B cell activation	6	92	1.62	1.04e-06	9606.ENSP00000226730,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000412237	IL2,CD27,CD28,CD40,TNFRSF4,IL10
GO:0002460	Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	7	169	1.42	1.06e-06	9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000497910	ICAM1,CD27,CD40LG,CD40,FOXP3,CD8A,B2M
GO:1903555	Regulation of tumor necrosis factor superfamily cytokine production	7	169	1.42	1.06e-06	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000412237	IFNG,HAVCR2,CD86,CD2,FOXP3,CD274,IL10
GO:0030217	T cell differentiation	7	171	1.42	1.12e-06	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000386559,9606.ENSP00000497910	CD4,IL2,CD28,FOXP3,CD83,CD8A,B2M
GO:0032689	Negative regulation of interferon-gamma production	5	44	1.86	1.46e-06	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000412237	HAVCR2,FOXP3,CD274,PDCD1LG2,IL10
GO:0048302	Regulation of isotype switching to IgG isotypes	4	14	2.26	1.75e-06	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380	IL2,CD28,CD40,FOXP3
GO:0023052	Signaling	23	5057	0.46	2.58e-06	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000229729,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,SLC44A4,CD80,CD27,HAVCR2,CD276,CD28,CD86,CD2,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,CD8A,TNF,IL10,CTLA4
GO:0002764	Immune response-regulating signaling pathway	8	312	1.21	2.82e-06	9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000497102	HAVCR2,CD276,CD28,CD40,FOXP3,CD8A,TNF,CTLA4
GO:2000351	Regulation of endothelial cell apoptotic process	5	51	1.79	2.82e-06	9606.ENSP00000264832,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000398698,9606.ENSP00000412237	ICAM1,CD40LG,CD40,TNF,IL10
GO:0050793	Regulation of developmental process	17	2492	0.64	2.86e-06	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000358490,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,CD80,CD27,CD28,CD86,PDCD1,CD2,CD40,FOXP3,CD83,TNF,IL10,CTLA4,B2M
GO:0007154	Cell communication	23	5165	0.45	3.82e-06	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000229729,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,SLC44A4,CD80,CD27,HAVCR2,CD276,CD28,CD86,CD2,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,CD8A,TNF,IL10,CTLA4
GO:0007165	Signal transduction	22	4714	0.47	4.84e-06	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,CD80,CD27,HAVCR2,CD276,CD28,CD86,CD2,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,CD8A,TNF,IL10,CTLA4
GO:0009617	Response to bacterium	10	663	0.98	5.07e-06	9606.ENSP00000011653,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,CD80,HAVCR2,CD86,FOXP3,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0002643	Regulation of tolerance induction	4	20	2.1	5.64e-06	9606.ENSP00000312002,9606.ENSP00000335062,9606.ENSP00000365380,9606.ENSP00000370989	HAVCR2,PDCD1,FOXP3,CD274
GO:0010629	Negative regulation of gene expression	11	899	0.89	7.36e-06	9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085	LAG3,IFNG,HAVCR2,CD28,FOXP3,CD83,CD274,PDCD1LG2,TNF,IL10,TIGIT
GO:0002652	Regulation of tolerance induction dependent upon immune response	3	3	2.8	7.47e-06	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000370989	HAVCR2,FOXP3,CD274
GO:0032655	Regulation of interleukin-12 production	5	64	1.7	7.57e-06	9606.ENSP00000229135,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000412237,9606.ENSP00000419085	IFNG,CD40LG,CD40,IL10,TIGIT
