#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0048584	Positive regulation of response to stimulus	29	2131	0.81	2.33e-16	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,NECTIN2,CD80,HAVCR2,CD276,CD28,CD86,ICOSLG,FYN,VTCN1,CD40,FOXP3,CD274,LGALS9,CD8A,PTPN6,PVR,IL10,IDO1,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,PTPN11,CTLA4
GO:0002768	Immune response-regulating cell surface receptor signaling pathway	15	228	1.49	3.51e-16	9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000497102	CD276,CD28,ICOSLG,FYN,VTCN1,CD40,FOXP3,CD8A,PTPN6,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,CTLA4
GO:0045321	Leukocyte activation	19	574	1.19	6.74e-16	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000485129	CD4,LAG3,IL2,IFNG,HAVCR2,CD276,CD28,CD86,ICOSLG,FYN,CD40,FOXP3,TNFRSF4,CD8A,PTPN6,IL10,IDO1,LCK,LOC102723996
GO:0002764	Immune response-regulating signaling pathway	16	312	1.38	8.28e-16	9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000497102	HAVCR2,CD276,CD28,ICOSLG,FYN,VTCN1,CD40,FOXP3,CD8A,PTPN6,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,CTLA4
GO:0046649	Lymphocyte activation	17	457	1.24	9.57e-15	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000485129	CD4,LAG3,IL2,CD276,CD28,CD86,ICOSLG,FYN,CD40,FOXP3,TNFRSF4,CD8A,PTPN6,IL10,IDO1,LCK,LOC102723996
GO:0001819	Positive regulation of cytokine production	17	482	1.22	2.17e-14	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,HAVCR2,CD276,CD28,CD86,VTCN1,CD40,FOXP3,CD274,LGALS9,IL10,TIGIT,IDO1,PTPN11
GO:0048518	Positive regulation of biological process	39	6207	0.47	3.18e-14	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000319476,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000403362,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,NECTIN2,CD80,HAVCR2,LGALS9B,ICOS,CD276,CD28,TNFRSF18,LGALS9C,CD86,PDCD1,ICOSLG,FYN,VTCN1,CD40,LCN2,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,CD8A,PTPN6,PVR,AP2M1,IL10,TIGIT,IDO1,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,PTPN11,CTLA4
GO:0051707	Response to other organism	23	1328	0.91	4.73e-14	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129	CD4,LAG3,IFNG,CD80,HAVCR2,CD86,ICOSLG,FYN,VTCN1,CD40,LCN2,FOXP3,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,IDO1,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996
GO:0002699	Positive regulation of immune effector process	14	264	1.4	8.59e-14	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000412237	LAG3,IL2,IFNG,NECTIN2,CD80,CD28,CD86,CD40,FOXP3,TNFRSF4,LGALS9,PTPN6,PVR,IL10
GO:0050852	T cell receptor signaling pathway	11	103	1.7	1.35e-13	9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000477713,9606.ENSP00000485129,9606.ENSP00000497102	CD276,CD28,ICOSLG,FYN,VTCN1,FOXP3,CD8A,PTPN6,LCK,LOC102723996,CTLA4
GO:0007166	Cell surface receptor signaling pathway	26	2040	0.78	2.19e-13	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,CD80,CD276,CD28,TNFRSF18,CD86,ICOSLG,FYN,VTCN1,CD40,FOXP3,TNFRSF4,CD274,PDCD1LG2,CD8A,PTPN6,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,PTPN11,CTLA4
GO:0042110	T cell activation	14	298	1.34	3.95e-13	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000485129	CD4,LAG3,IL2,CD276,CD28,ICOSLG,FYN,FOXP3,TNFRSF4,CD8A,PTPN6,IDO1,LCK,LOC102723996
GO:0002697	Regulation of immune effector process	15	383	1.26	4.12e-13	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000412237	LAG3,IL2,IFNG,NECTIN2,CD80,HAVCR2,CD28,CD86,CD40,FOXP3,TNFRSF4,LGALS9,PTPN6,PVR,IL10
GO:0008285	Negative regulation of cell population proliferation	18	713	1.07	5.05e-13	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000358470,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000485129,9606.ENSP00000497102	IL2,IFNG,CD80,HAVCR2,LGALS9B,LGALS9C,CD86,ICOSLG,VTCN1,FOXP3,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,IDO1,LOC102723996,CTLA4
GO:2000514	Regulation of CD4-positive, alpha-beta T cell activation	10	77	1.78	5.05e-13	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000315564,9606.ENSP00000324890,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856	IL2,IFNG,CD80,LGALS9B,CD28,LGALS9C,CD86,FOXP3,CD274,LGALS9
GO:0002822	Regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	12	179	1.5	9.40e-13	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000252483,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000412237	CD4,IL2,NECTIN2,CD80,HAVCR2,CD28,CD40,FOXP3,CD274,PTPN6,PVR,IL10
GO:0050864	Regulation of B cell activation	11	140	1.57	2.84e-12	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000497102	IL2,CD28,CD40,FOXP3,TNFRSF4,PTPN6,IL10,LOC102723407,IGHV3-16,IGHV3-43D,CTLA4
GO:0001818	Negative regulation of cytokine production	13	284	1.33	5.94e-12	9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000329932,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950	LAG3,IFNG,HAVCR2,LGALS9B,LGALS9C,FOXP3,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,TIGIT,IDO1
GO:0010628	Positive regulation of gene expression	20	1146	0.91	7.33e-12	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,HAVCR2,LGALS9B,CD276,CD28,LGALS9C,CD86,VTCN1,CD40,FOXP3,TNFRSF4,CD274,LGALS9,IL10,TIGIT,IDO1,PTPN11
GO:0048583	Regulation of response to stimulus	31	3931	0.57	1.89e-11	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000262102,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,NECTIN2,MTUS1,CD80,HAVCR2,CD276,CD28,CD86,PDCD1,ICOSLG,FYN,VTCN1,CD40,FOXP3,CD274,LGALS9,CD8A,PTPN6,PVR,IL10,IDO1,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,PTPN11,CTLA4
GO:0051239	Regulation of multicellular organismal process	27	2749	0.66	2.11e-11	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000339477,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,CD80,HAVCR2,LGALS9B,CD276,CD28,LGALS9C,CD86,PDCD1,ICOSLG,VTCN1,CD40,LCN2,FOXP3,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,TIGIT,IDO1,LOC102723996,PTPN11,CTLA4
GO:0032649	Regulation of interferon-gamma production	10	120	1.59	2.74e-11	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000320084,9606.ENSP00000329932,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000412237	IL2,HAVCR2,LGALS9B,CD276,LGALS9C,FOXP3,CD274,LGALS9,PDCD1LG2,IL10
GO:0002706	Regulation of lymphocyte mediated immunity	11	176	1.47	2.77e-11	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000412237	LAG3,IL2,NECTIN2,HAVCR2,CD28,CD40,FOXP3,LGALS9,PTPN6,PVR,IL10
GO:0032689	Negative regulation of interferon-gamma production	8	44	1.93	2.92e-11	9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000329932,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000412237	HAVCR2,LGALS9B,LGALS9C,FOXP3,CD274,LGALS9,PDCD1LG2,IL10
GO:0046006	Regulation of activated T cell proliferation	8	45	1.92	3.39e-11	9606.ENSP00000226730,9606.ENSP00000339477,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000430950,9606.ENSP00000485129	IL2,ICOSLG,FOXP3,CD274,LGALS9,PDCD1LG2,IDO1,LOC102723996
GO:0009617	Response to bacterium	16	663	1.05	4.58e-11	9606.ENSP00000011653,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129	CD4,CD80,HAVCR2,CD86,ICOSLG,LCN2,FOXP3,CD274,LGALS9,PDCD1LG2,IL10,IDO1,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996
GO:0008284	Positive regulation of cell population proliferation	18	945	0.95	4.73e-11	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000485129	IL2,IFNG,CD80,HAVCR2,CD276,CD28,CD86,ICOSLG,VTCN1,CD40,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,LOC102723996
GO:0042127	Regulation of cell population proliferation	22	1669	0.79	5.33e-11	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000485129,9606.ENSP00000497102	IL2,IFNG,CD80,HAVCR2,LGALS9B,CD276,CD28,LGALS9C,CD86,ICOSLG,VTCN1,CD40,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,IDO1,LOC102723996,CTLA4
GO:2000561	Regulation of CD4-positive, alpha-beta T cell proliferation	7	24	2.14	5.58e-11	9606.ENSP00000226730,9606.ENSP00000315564,9606.ENSP00000324890,9606.ENSP00000329932,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856	IL2,LGALS9B,CD28,LGALS9C,FOXP3,CD274,LGALS9
GO:0045619	Regulation of lymphocyte differentiation	11	208	1.39	1.44e-10	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000497102	LAG3,IL2,IFNG,CD80,CD28,CD86,FOXP3,LGALS9,PTPN6,IL10,CTLA4
GO:0032663	Regulation of interleukin-2 production	8	64	1.77	4.14e-10	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358470,9606.ENSP00000365380	CD4,LAG3,CD80,HAVCR2,CD28,CD86,VTCN1,FOXP3
GO:0048522	Positive regulation of cellular process	34	5584	0.46	4.24e-10	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000403362,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,NECTIN2,CD80,HAVCR2,ICOS,CD276,CD28,TNFRSF18,CD86,PDCD1,ICOSLG,FYN,VTCN1,CD40,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,PVR,AP2M1,IL10,IDO1,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,PTPN11,CTLA4
GO:0045589	Regulation of regulatory T cell differentiation	7	34	1.98	4.46e-10	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000497102	LAG3,IL2,IFNG,CD28,FOXP3,LGALS9,CTLA4
GO:1902105	Regulation of leukocyte differentiation	12	315	1.25	4.46e-10	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,CD80,CD28,CD86,FOXP3,LGALS9,PTPN6,IL10,CTLA4
GO:0046651	Lymphocyte proliferation	9	124	1.53	1.40e-09	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950	IL2,CD28,FYN,CD40,FOXP3,TNFRSF4,PTPN6,IL10,IDO1
GO:0006952	Defense response	19	1394	0.81	2.40e-09	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129	CD4,LAG3,IFNG,HAVCR2,ICOSLG,FYN,CD40,LCN2,FOXP3,TNFRSF4,LGALS9,PTPN6,IL10,IDO1,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996
GO:0051241	Negative regulation of multicellular organismal process	17	1035	0.89	2.41e-09	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000329932,9606.ENSP00000335062,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000489597,9606.ENSP00000497102	LAG3,IL2,IFNG,HAVCR2,LGALS9B,LGALS9C,PDCD1,FOXP3,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,TIGIT,IDO1,PTPN11,CTLA4
GO:0002252	Immune effector process	12	375	1.18	2.95e-09	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	LAG3,IL2,IFNG,HAVCR2,FYN,CD40,FOXP3,CD8A,PTPN6,LOC102723407,IGHV3-16,IGHV3-43D
GO:0050871	Positive regulation of B cell activation	8	92	1.61	5.34e-09	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000412237,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	IL2,CD28,CD40,TNFRSF4,IL10,LOC102723407,IGHV3-16,IGHV3-43D
GO:0031347	Regulation of defense response	14	638	1.01	5.70e-09	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000489597	LAG3,IL2,IFNG,NECTIN2,HAVCR2,CD28,FYN,FOXP3,LGALS9,PTPN6,PVR,IL10,IDO1,PTPN11
GO:0032496	Response to lipopolysaccharide	11	314	1.22	8.58e-09	9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000485129	CD80,HAVCR2,CD86,ICOSLG,FOXP3,CD274,LGALS9,PDCD1LG2,IL10,IDO1,LOC102723996
GO:0032653	Regulation of interleukin-10 production	7	60	1.74	1.42e-08	9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000419085,9606.ENSP00000430950	CD28,FOXP3,CD274,LGALS9,PDCD1LG2,TIGIT,IDO1
GO:1903555	Regulation of tumor necrosis factor superfamily cytokine production	9	169	1.4	1.67e-08	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000489597	IFNG,HAVCR2,CD86,FOXP3,CD274,LGALS9,PTPN6,IL10,PTPN11
GO:0002824	Positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	8	110	1.53	1.91e-08	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000252483,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000402060	CD4,IL2,NECTIN2,CD28,CD40,FOXP3,CD274,PVR
GO:0002889	Regulation of immunoglobulin mediated immune response	7	64	1.71	2.08e-08	9606.ENSP00000226730,9606.ENSP00000252483,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000391592,9606.ENSP00000412237	IL2,NECTIN2,CD28,CD40,FOXP3,PTPN6,IL10
GO:0045580	Regulation of T cell differentiation	9	178	1.38	2.50e-08	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000497102	LAG3,IL2,IFNG,CD80,CD28,CD86,FOXP3,LGALS9,CTLA4
